year,month,day,data,median,LB,UB
2023,4,13,12,12,12,12
2023,4,20,2,10.0115531835151,-0,41.297931357316
2023,4,27,0,13.992777315942,-0,45.5009702334588
2023,5,4,34,16.9414843242836,-0,49.66570776218
2023,5,11,6,18.8261651348441,-0,52.0135903561554
2023,5,18,31,17.8565713542022,-0,50.3330620810114
2023,5,25,18,15.7170955452984,-0,47.5980048064175
2023,6,1,0,12.4817725755759,-0,43.6145329775838
2023,6,8,24,10.0145233343668,-0,40.6575541871264
2023,6,15,0,8.2983694549741,-0,39.8454649009209
2023,6,22,NaN,6.09387858194989,-0,40.2736800627241
2023,6,29,NaN,5.44150455058371,-0,40.7529890836042
2023,7,6,NaN,4.01751744920057,-0,43.8446003616487
2023,7,13,NaN,3.7439305402854,-0,45.8992918967319
